Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLARIS MULTISPECIALITY HOSPITAL | Best Hospital in Kharghar Navi Mumbai | Dialysis Centre | ICU,"Plot-19/C, Sector 20, Kharghar, Navi Mumbai, Maharashtra 410210",Plot-19/C,"Sector 20, Kharghar","Hospital,Cardiologist,Cardiovascular and thoracic surgeon,Dialysis center,Gynecologist,Medical diagnostic imaging center,Orthopedic surgeon,Physiotherapist,Physiotherapy Center,Private hospital",093723 38820,"093723 38820, +91 93723 38820",YES,1065,4.6,https://search.google.com/local/reviews?placeid=ChIJe5XDUBrC5zsRTfe869SUvW4&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7979697756979394381,19.0477497,73.0728879,http://polarishospital.in/,polarishospital.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipM1aIbnenF--JRM4EA82Ld1aNpggxJIV-SZAbz5=w80-h177-k-no,7.9797E+18,ChIJe5XDUBrC5zsRTfe869SUvW4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM Hospital,"Plot No.35, Atmashanti Society, Sector 3, Vashi, Navi Mumbai, Maharashtra 400703",Plot No.35,"Atmashanti Society, Sector 3, Vashi","General hospital,Hospital",022 5066 6777,"022 5066 6777, +91 22 5066 6777",YES,2666,4.4,https://search.google.com/local/reviews?placeid=ChIJWe9MqcrG5zsR6JF00YB9l9I&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15174735461671539176,19.072311,72.9935544,http://www.mgmhospitalvashi.net/,mgmhospitalvashi.net,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPcei3d_P_RO25hTrr6INM9UyDGKKWGFA_kaLxg=w80-h106-k-no,1.51747E+19,ChIJWe9MqcrG5zsR6JF00YB9l9I,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Manak health care hospital,"Manak healthcare Care hospital, Near, Rajiv Gandhi Bridge, sector 8, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706",Manak healthcare Care hospital,"Near, Rajiv Gandhi Bridge","Specialized hospital,Dermatologist,General practitioner,Obstetrician-gynecologist,Pediatrician,Physiotherapy Center,Psychiatrist,Pulmonologist,Old Age Home,Surgeon",082874 34988,"082874 34988, +91 82874 34988",YES,336,4.2,https://search.google.com/local/reviews?placeid=ChIJNaUQcd3D5zsRN5aQR1uExOk&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16844734033850046007,19.0433316,73.0178241,http://www.manakhospital.org/,manakhospital.org,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMPPNzVxUsfQ1z6hwggxeyxp2AQeBEvH9AqSTwa=w122-h92-k-no,1.68447E+19,ChIJNaUQcd3D5zsRN5aQR1uExOk,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Millennium Multispeciality Hospital,"Olive Shallots, Sanpada East, C, Sector 5, Sanpada, Navi Mumbai, Maharashtra 400705",Olive Shallots,"Sanpada East, C, Sector 5, Sanpada",Hospital,7GCnZojJM-CgnesP8uDboQY,,YES,327,4.3,https://search.google.com/local/reviews?placeid=ChIJyw7sIF3B5zsRyxME7wnpvr8&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13816736935693259723,19.0619186,73.0141273,https://newmillenniumhospitals.com/,newmillenniumhospitals.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOMx1kXnz2hj3kYt0SL-E8EFypJ2CsatI6TpKM=w92-h92-k-no,1.38167E+19,ChIJyw7sIF3B5zsRyxME7wnpvr8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Snehdeep Hospital,"plot no 12/13, near Indian Oil Petrol Pump, Sector 20, Kopar Khairane, Navi Mumbai, Maharashtra 400709",plot no 12/13,near Indian Oil Petrol Pump,"Private hospital,General hospital,Gynecologist,Internal medicine ward,Neurologist,Ophthalmologist,Orthopedic surgeon,ENT Specialist,Pediatrician,Urologist",089895 85050,"089895 85050, +91 89895 85050",YES,1524,4.6,https://search.google.com/local/reviews?placeid=ChIJz8nULs7A5zsRJHFSMHTCX28&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8025346865280217380,19.1085005,73.0017709,http://www.ssdhospital.in/,ssdhospital.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNuuMLb-8JSNFGpykPcNwqLwM5OXnZ7iKWe-4se=w122-h92-k-no,8.02535E+18,ChIJz8nULs7A5zsRJHFSMHTCX28,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayuresh Hospital,"1st Floor A wing, Mayuresh Trade Centre, Vashi-Turbhe Rd, Sector 19A, Navi Mumbai, Maharashtra 400703","1st Floor A wing, Mayuresh Trade Centre",Vashi-Turbhe Rd,General hospital,098335 14917,"098335 14917, +91 98335 14917",YES,132,4.5,https://search.google.com/local/reviews?placeid=ChIJxYoMNynB5zsRjga5atcJdwY&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=465851907269265038,19.0736943,73.0119059,https://mayureshhospital.com/,mayureshhospital.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMMzNYX4YTgXfFw1W82zmEN8Hu04joU-taitsFr=w163-h92-k-no,4.65852E+17,ChIJxYoMNynB5zsRjga5atcJdwY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharti Multispeciality Hospital,"appartment, plot no- 59, Anmol Sankalp, First floor, west, sector no- 5, Ulwe, Navi Mumbai, Maharashtra 410206","appartment, plot no- 59, Anmol Sankalp",First floor,"Hospital,Dental clinic,Diabetes center,General practitioner,Maternity Centre,Women's health clinic,Orthopedic clinic,Pregnancy care center,Sports medicine clinic,Surgeon",080068 61111,"080068 61111, +91 80068 61111",YES,585,4.9,https://search.google.com/local/reviews?placeid=ChIJX_nvVnfD5zsR2rgqLX3MWQU&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=385564081117640922,18.9802158,73.0251818,https://bhartihospitalulwe.com/,bhartihospitalulwe.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMF8PsRYWsYij7XzNz5oO1x16THd4lmV5A2q-se=w138-h92-k-no,3.85564E+17,ChIJX_nvVnfD5zsR2rgqLX3MWQU,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kokilaben Dhirubhai Ambani Hospital, Navi Mumbai",,Thane - Belapur Rd,opp. Kopar Khairane Ghansoli Station Road,"Hospital,Cancer treatment center,Emergency care service,Heart hospital,Medical Center,Private hospital",022 7197 1111,"022 7197 1111, +91 22 7197 1111",YES,2931,4.4,https://search.google.com/local/reviews?placeid=ChIJe4nnk97A5zsRm-hEdyMXGYs&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10023067886782048411,19.1029024,73.012937,https://navimumbai.kokilabenhospital.com/,kokilabenhospital.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO6vGAH5NndKXTGWwA4a0tPS_ymx2AM4BFM5wyX=w163-h92-k-no,1.00231E+19,ChIJe4nnk97A5zsRm-hEdyMXGYs,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions Hospital,"4223+7WF, 101, Vashi Kopar Khairane Rd, Sector 7, Kopar Khairane, Navi Mumbai, Maharashtra 400709",4223+7WF,"101, Vashi Kopar Khairane Rd",Hospital,022 2754 4012,"022 2754 4012, +91 22 2754 4012",YES,1359,4.6,https://search.google.com/local/reviews?placeid=ChIJBwjGZtfA5zsRSkb7XzqM3do&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15770915652467639882,19.1005881,73.0047438,http://lionshospital.co.in/,lionshospital.co.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOMN0wjicacM_TU8gTrV2n3QW4GJWjk3GFA3S30=w122-h92-k-no,1.57709E+19,ChIJBwjGZtfA5zsRSkb7XzqM3do,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indravati Hospital,"Indravati Hospital & Research Centre, Sector 3K Behind NMMT Bus Depot Airoli(W, Sector 3, Airoli, Navi Mumbai, Maharashtra 400708",Indravati Hospital & Research Centre,Sector 3K Behind NMMT Bus Depot Airoli(W,"Hospital,General hospital,Research institute",022 6161 7777,"022 6161 7777, +91 22 6161 7777",YES,1754,4.4,https://search.google.com/local/reviews?placeid=ChIJ__8_d7bG5zsRUNwgVG4vhm0&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7892047547917720656,19.1568303,72.9979309,http://indravatihospital.com/,indravatihospital.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipONFQNNcAFSXLCZBPIYi5SBS2bkrbZvc6HRbV62=w80-h106-k-no,7.89205E+18,ChIJ__8_d7bG5zsRUNwgVG4vhm0,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATRIX,"Plot No. 21, behind ITM HOSTEL, Sector-5, Kharghar, Navi Mumbai, Maharashtra 410210",Plot No. 21,behind ITM HOSTEL,Private hospital,022 6253 5700,"022 6253 5700, +91 22 6253 5700",YES,555,4.9,https://search.google.com/local/reviews?placeid=ChIJy8DYaRfD5zsRukpsM0Jkwbw&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13601262585128962746,19.0353729,73.0585975,https://matrixhospitals.com/,matrixhospitals.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipPq3C07Xldw2Hfma-5HPfa6AS6HYXDaD1L88Y1w=w122-h92-k-no,1.36013E+19,ChIJy8DYaRfD5zsRukpsM0Jkwbw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"City Care Hospital-Best Hospital in Kharghar, Navi Mumbai","Plot no 18, Dream Corner, Sector-34 A, Parsi, Kharghar, Navi Mumbai, Maharashtra 410210",Plot no 18,Dream Corner,"Hospital,Obstetrician-gynecologist,Orthopedic surgeon",085299 49596,"085299 49596, +91 85299 49596",YES,86,4.5,https://search.google.com/local/reviews?placeid=ChIJxVSKpfzB5zsR9zS3KxdeMKo&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12263405238940546295,19.068917,73.0823234,https://www.citycarehospitals.in/,citycarehospitals.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipP8GmShOWoyZiLJ-K_0mi6f4x2yxXaYTYUjOPoq=w80-h142-k-no,1.22634E+19,ChIJxVSKpfzB5zsR9zS3KxdeMKo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terna,"Phase ||, Plot no 12, Sector 22, opp. Railway Station, Nerul West, Navi Mumbai, Maharashtra 400706",Phase ||,"Plot no 12, Sector 22","Specialized hospital,Doctor,Health consultant,Heart hospital,Hospital,Private hospital",022 6157 8300,"022 6157 8300, +91 22 6157 8300",YES,817,3.6,https://search.google.com/local/reviews?placeid=ChIJB7K-hurD5zsRFsn534xOFX8&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9157311784287848726,19.0315506,73.0162419,http://ternahospital.org/,ternahospital.org,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMH3qI1gVINPtwVj-V5P2eROKjyLF9rcaSGmOA8=w209-h92-k-no,9.15731E+18,ChIJB7K-hurD5zsRFsn534xOFX8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APEX HOSPITAL,"Plot No. 194, Nms Icon, 3rd Floor, near Bamandongri Railway Station, Sector 19, Ulwe, Navi Mumbai, Maharashtra 410206","Plot No. 194, Nms Icon",3rd Floor,Hospital,077100 95368,"077100 95368, +91 77100 95368",NO,11,4.9,https://search.google.com/local/reviews?placeid=ChIJ11OkwonD5zsRqxw3x_2r8RE&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1293003674489396395,18.9743945,73.0278677,,,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMZbOpYeS2MBAeQKVSq9QDwT8ugQOU5W-S6ZcKD=w80-h142-k-no,1.293E+18,ChIJ11OkwonD5zsRqxw3x_2r8RE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM Hospital & Research Centre,"PLOT NO 1 , SECTOR NO, 1A, Sector 1A, CBD Belapur, Navi Mumbai, Maharashtra 400614","PLOT NO 1 , SECTOR NO",1A,Private hospital,076076 02108,"076076 02108, +91 76076 02108",YES,1910,4.5,https://search.google.com/local/reviews?placeid=ChIJAQAA8EzC5zsRJG4mHeWJzBo&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1931069957364674084,19.025676,73.0416193,http://www.mgmhospitalcbd.com/,mgmhospitalcbd.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMIwS175KicjsT5-6MGFUJxO4CKgnVIwK8sTgdC=w185-h92-k-no,1.93107E+18,ChIJAQAA8EzC5zsRJG4mHeWJzBo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinamra Swaraj Hospital,"plot 108, Navnath Apartment, 109, Vashi Kopar Khairane Rd, opposite Shiv Sena Shaka, Panchdeep CHS, Juhu Village, Sector 11, Vashi, Navi Mumbai, Maharashtra 400703",plot 108,Navnath Apartment,"Private hospital,Doctor,General hospital,Hospital",022 4206 1000,"022 4206 1000, +91 22 4206 1000",YES,423,3.9,https://search.google.com/local/reviews?placeid=ChIJtcQ_uy_B5zsRycZSzBpKoqQ&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11863125847404889801,19.0875129,73.0030597,http://www.vinamraswarajhospital.com/,vinamraswarajhospital.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNJ-RNY7bjOCYrebEcTuyqq16W76RN-7LThJMgs=w80-h142-k-no,1.18631E+19,ChIJtcQ_uy_B5zsRycZSzBpKoqQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D Y Patil Hospital,"Ayyappa Temple Rd, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706",Ayyappa Temple Rd,"Dr D Y Patil Vidyanagar, Sector 5, Nerul","Hospital,General hospital",022 2773 5901,"022 2773 5901, +91 22 2773 5901",YES,3068,4.3,https://search.google.com/local/reviews?placeid=ChIJVVVVpRjG5zsRyCXmkVG4RqQ&q=navi+mumbai+all+Hospitals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11837351331069568456,19.0411561,73.0246854,,,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipMzr2Au1DdoCDYD-oxFmXrrxpKTRk9ll_gc3K2S=w163-h92-k-no,1.18374E+19,ChIJVVVVpRjG5zsRyCXmkVG4RqQ,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***Navi Mumbai Marriott Hotel,"TTC Estate, D-264, Thane - Belapur Rd, Turbhe MIDC, Turbhe, Navi Mumbai, Maharashtra 400703",TTC Estate,"D-264, Thane - Belapur Rd",Hotel,022 6265 0000,"022 6265 0000, +91 22 6265 0000",NO,36,4.7,https://search.google.com/local/reviews?placeid=ChIJvb2369rD5zsRRXZh4UP30Xc&q=Navi+Mumbai+all+Hotel&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8633953831562081861,19.0688514,73.0196891,https://www.marriott.com/en-us/hotels/bommn-navi-mumbai-marriott-hotel/overview/,marriott.com,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGIwFbqRPPYms8gT8xIUnPGt5mWUhvowQ0RNVGbwFVxMYhrAkJByFFnOOX2IrQQeNAeqy9kojtmS16ngJWmFkH5Gdcudio97Yp4k2YH4jEY2wJuQCuYeO3jiykWL55EARXnMBe9MKY38GXUyjtOITYDmY4Dk-GOSc79ruFbkOABJYQ4Kt3lG4yJ=w138-h92-k-no,8.63395E+18,ChIJvb2369rD5zsRRXZh4UP30Xc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,
The Park Navi Mumbai,"No 1, 1, Nirmaladevi Marg, Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614",No 1,"1, Nirmaladevi Marg","Hotel,Banquet hall,Bar,Restaurant",1800 102 7275,"1800 102 7275, +91 1800 102 7275",YES,6053,4.1,https://search.google.com/local/reviews?placeid=ChIJqaFti93A5zsRlJ69OKmy3jc&q=Navi+Mumbai+all+Hotel&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4025851556786970260,19.0250156,73.0369362,https://www.theparkhotels.com/navi-mumbai/,theparkhotels.com,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGcyZlMpfs_b34hWcF5yN6eR9EE9vgFuhYn7VUIHAWBwSj9lFjyAO4w1FpR2sYYtj1yxNDfMoC56Bvd6dmRrVodInC-l8p95aLGAC3Nk1oUv6buoapw0wBcEWTCJ2-Wr_a6Yb4Z-rJvQX9Rbqbm2t9G7QmfnMBh9kGQqeDQOv08TVZ8cStlEn8=w138-h92-k-no,4.02585E+18,ChIJqaFti93A5zsRlJ69OKmy3jc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courtyard Navi Mumbai,"Sector 7, Nerul, Navi Mumbai, Maharashtra 400706","Sector 7, Nerul","Navi Mumbai, Maharashtra 400706",Hotel,022 6876 9999,"022 6876 9999, +91 22 6876 9999",YES,1080,4.5,https://search.google.com/local/reviews?placeid=ChIJgYQ3FdzD5zsRSyKdIOVLHZU&q=Navi+Mumbai+all+Hotel&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10744827733442634315,19.0434075,73.0270221,https://www.marriott.com/en-us/hotels/bomnv-courtyard-navi-mumbai/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,marriott.com,,https://lh5.googleusercontent.com/p/AF1QipPNlXs90lYuF_oPDRjok5r0UkrYQHjC_fukPaGL=w138-h92-k-no,1.07448E+19,ChIJgYQ3FdzD5zsRSyKdIOVLHZU,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
